x,t,u
0.7490196078431373,0.15151515151515152,0.9389758352311436
-0.09019607843137256,0.7474747474747475,-0.08441872202890617
-0.615686274509804,0.17171717171717174,-0.981375106095832
0.2313725490196079,0.36363636363636365,0.3352701360066179
-0.5607843137254902,0.595959595959596,-0.5965509706484582
-0.050980392156862786,0.7171717171717172,-0.04912141031001184
0.30980392156862746,0.8787878787878789,0.25747506275108406
0.8980392156862744,0.04040404040404041,0.3570311247692612
-0.41960784313725497,0.19191919191919193,-0.7560932971066842
-0.4980392156862745,0.2828282828282829,-0.7678553823694919
0.4745098039215687,0.31313131313131315,0.708692104970815
-0.9921568627450981,1.0,-0.5220522050154327
0.13725490196078427,0.7777777777777778,0.12486365524147403
0.4901960784313726,0.32323232323232326,0.7195121767902469
0.10588235294117654,0.9797979797979799,0.08139099540297486
-0.2313725490196079,0.494949494949495,-0.28225225649801094
0.6627450980392156,0.5050505050505051,0.7611169333903159
-0.26274509803921564,0.43434343434343436,-0.34508848224338157
0.41960784313725497,0.14141414141414144,0.8142787296475777
-0.07450980392156858,0.9393939393939394,-0.05912040271941214
-0.9529411764705882,0.010101010101010102,-0.1496449011202625
0.05882352941176472,0.17171717171717174,0.11957915848026382
-0.9058823529411765,0.22222222222222224,-0.69365628775119
0.8666666666666667,0.27272727272727276,0.9244586799107344
0.19999999999999996,0.13131313131313133,0.4332779150364539
-0.2549019607843137,0.010101010101010102,-0.701042884997907
-0.027450980392156876,0.6767676767676768,-0.027525065299705956
0.23921568627450984,0.9696969696969697,0.1851000720012591
-0.48235294117647065,0.12121212121212122,-0.9163079976296021
-0.4274509803921569,0.29292929292929293,-0.6643388232014763
-0.16078431372549018,0.5050505050505051,-0.19431718212471025
-0.48235294117647065,0.9292929292929294,-0.3832077723863347
0.5215686274509803,0.696969696969697,0.5046794946318616
-0.7960784313725491,0.7676767676767677,-0.7073751376584433
0.6549019607843136,0.5858585858585859,0.6956188377636279
-0.3019607843137255,0.4141414141414142,-0.4058610903802688
0.1215686274509804,0.19191919191919193,0.23627636449544734
-0.6862745098039216,0.8686868686868687,-0.5669626661825965
-0.2313725490196079,0.8080808080808082,-0.20456377137870463
0.5137254901960784,0.020202020202020204,0.9992303265583552
-0.45882352941176474,0.7171717171717172,-0.4372713916189629
-0.7411764705882353,0.08080808080808081,-0.8548730547681566
0.04313725490196085,0.7373737373737375,0.040771501615079975
-0.6784313725490196,0.8282828282828284,-0.5793057320936433
-0.37254901960784315,0.13131313131313133,-0.7547538216385448
-0.0980392156862745,0.43434343434343436,-0.129779090172358
0.12941176470588234,0.12121212121212122,0.29073637690736076
0.2784313725490195,0.5656565656565657,0.31227533986572503
0.3568627450980393,0.9292929292929294,0.28443248323969383
0.6941176470588235,0.08080808080808081,0.9282000123618357
-0.8745098039215686,0.393939393939394,-0.987133941738644
-0.2784313725490196,0.9797979797979799,-0.21366518376295987
-1.0,0.30303030303030304,-1.175329994212454e-15
-0.9843137254901961,0.13131313131313133,-0.08273850191816921
-0.5764705882352941,0.48484848484848486,-0.6870968672232644
0.19999999999999996,0.5050505050505051,0.24136952288072896
0.7882352941176469,0.6666666666666667,0.762867175769927
0.5529411764705883,0.31313131313131315,0.8053503449470498
0.2941176470588236,0.9595959595959597,0.2291881310796965
0.5607843137254902,0.5252525252525253,0.641683918012204
-0.6549019607843137,0.2828282828282829,-0.9349368952504529
0.6784313725490196,0.9696969696969697,0.5188485746294197
0.780392156862745,0.9292929292929294,0.6118533035865139
-0.8117647058823529,0.494949494949495,-0.9026706079214343
-0.05882352941176472,0.020202020202020204,-0.1728153222458124
0.6627450980392156,0.595959595959596,0.6963795729620378
-0.050980392156862786,0.5555555555555556,-0.058190479711116884
0.6862745098039216,0.14141414141414144,0.9843947161385247
0.8745098039215686,0.6363636363636365,0.8538791396662561
-0.050980392156862786,0.8484848484848485,-0.043601171805293146
-0.8823529411764706,0.10101010101010102,-0.5025349144302856
-0.3176470588235294,0.7272727272727273,-0.30164464396135277
-0.5686274509803921,0.14141414141414144,-0.9726904470015834
-0.050980392156862786,0.7474747474747475,-0.04772689636870834
0.16862745098039222,0.4141414141414142,0.22874416685651233
-0.07450980392156858,0.0,0.231947641453898
-0.607843137254902,0.9696969696969697,-0.46618827122977774
-0.39607843137254906,0.16161616161616163,-0.7554420395046723
0.3568627450980393,0.595959595959596,0.3857381402819553
-0.9529411764705882,0.18181818181818182,-0.3215217993366634
-0.5764705882352941,0.9393939393939394,-0.4529543364695998
0.7882352941176469,0.7373737373737375,0.7187149318511813
-0.803921568627451,0.8080808080808082,-0.6909258531457263
-0.16862745098039222,0.43434343434343436,-0.22267706350172853
-0.592156862745098,0.4646464646464647,-0.7192600297484543
-0.7960784313725491,0.6363636363636365,-0.789675563532018
-0.15294117647058825,0.787878787878788,-0.137842102988392
0.04313725490196085,0.8484848484848485,0.036894239548129676
-0.6470588235294118,0.010101010101010102,-0.9155449052714281
-0.8509803921568627,0.6666666666666667,-0.814978354790418
-0.7333333333333334,0.10101010101010102,-0.8979714828820965
0.3019607843137255,0.2828282828282829,0.48918323834060656
0.7254901960784315,0.8282828282828284,0.6174898172829071
-0.6392156862745098,0.25252525252525254,-0.9454357482978019
-0.3568627450980393,0.797979797979798,-0.3173755309853104
-0.30980392156862746,0.4646464646464647,-0.3902683829349117
-0.2784313725490196,0.23232323232323235,-0.49131058861411936
-0.5137254901960784,0.33333333333333337,-0.7396301792060157
-0.8901960784313725,0.5353535353535354,-0.9319578198550434
0.050980392156862786,0.7676767676767677,0.046840414591599745
-0.28627450980392155,0.6060606060606061,-0.3071963618739445
-0.3176470588235294,0.9393939393939394,-0.25136112858244575
-0.4745098039215686,0.8686868686868687,-0.3958541093651513
0.8588235294117648,0.7575757575757577,0.7636880865226342
0.22352941176470598,0.6060606060606061,0.2404222457203977
-0.16078431372549018,0.2828282828282829,-0.26506750628922515
-0.592156862745098,0.4141414141414142,-0.7599231808066442
0.607843137254902,0.11111111111111112,0.99648414645607
0.780392156862745,0.37373737373737376,0.960719655825619
-0.9372549019607843,0.9292929292929294,-0.7264186331313278
0.8588235294117648,0.42424242424242425,0.9745080386410361
0.4039215686274509,0.11111111111111112,0.8280276079462345
-0.803921568627451,0.6565656565656566,-0.7828092176178134
0.5058823529411764,0.9696969696969697,0.3893010616587912
-0.788235294117647,0.8686868686868687,-0.6468176163925954
